material,number_of_elements,mean_Valence,wtd_mean_Valence,std_Valence,wtd_std_Valence,entropy_Valence,wtd_entropy_Valence,mean_fie,wtd_mean_fie,std_fie,wtd_std_fie,entropy_fie,wtd_entropy_fie,mean_ElectronAffinity,wtd_mean_ElectronAffinity,std_ElectronAffinity,wtd_std_ElectronAffinity,entropy_ElectronAffinity,wtd_entropy_ElectronAffinity,mean_atomic_radius,wtd_mean_atomic_radius,mean_atomic_mass,wtd_mean_atomic_mass,gmean_FusionHeat,wtd_gmean_FusionHeat,mean_FusionHeat,wtd_mean_FusionHeat,gmean_Valence,wtd_gmean_Valence,range_Valence,wtd_range_Valence,gmean_atomic_mass,wtd_gmean_atomic_mass,entropy_atomic_mass,wtd_entropy_atomic_mass,range_atomic_mass,wtd_range_atomic_mass,std_atomic_mass,wtd_std_atomic_mass,gmean_fie,wtd_gmean_fie,range_fie,wtd_range_fie,gmean_atomic_radius,wtd_gmean_atomic_radius,entropy_atomic_radius,wtd_entropy_atomic_radius,range_atomic_radius,wtd_range_atomic_radius,std_atomic_radius,wtd_std_atomic_radius,mean_Density,wtd_mean_Density,gmean_Density,wtd_gmean_Density,entropy_Density,wtd_entropy_Density,range_Density,wtd_range_Density,std_Density,wtd_std_Density,gmean_ElectronAffinity,wtd_gmean_ElectronAffinity,range_ElectronAffinity,wtd_range_ElectronAffinity,entropy_FusionHeat,wtd_entropy_FusionHeat,range_FusionHeat,wtd_range_FusionHeat,std_FusionHeat,wtd_std_FusionHeat,mean_ThermalConductivity,wtd_mean_ThermalConductivity,gmean_ThermalConductivity,wtd_gmean_ThermalConductivity,entropy_ThermalConductivity,wtd_entropy_ThermalConductivity,range_ThermalConductivity,wtd_range_ThermalConductivity,std_ThermalConductivity,wtd_std_ThermalConductivity,max,mean,min
Y1Ba1.9La0.1Cu3O6.8,5,2.4,2.0859375,0.489897949,0.280271736,1.589026915,1.252635285,743.42,999.0890625,296.615154,342.4312525,1.538526557,0.918515208,71.69,108.9144531,50.28149162,49.24279458,1.354051962,0.788520815,170.6,115.125,88.936744,51.80872008,4.411557372,1.372392819,7.8044,5.31559375,2.352158045,2.070917692,1,1.0390625,70.35897547,35.36732504,1.445824393,1.372291823,122.90607,19.29927758,46.48233522,44.33816939,696.3138494,933.1766815,810.6,693.3570313,148.7373524,90.38141156,1.506997782,1.395641504,205,36.03125,70.40624972,78.78848266,4617.8858,3019.165406,1043.153792,70.75113617,1.324548305,0.873216583,8958.571,2099.240844,2958.021492,3658.813361,52.69696748,86.65227574,127.05,75.31640625,1.374615052,1.079027261,12.878,3.02109375,4.489231275,5.652870252,89.605316,97.86568313,8.418911599,1.158947222,0.457810242,0.206223687,399.97342,93.73587938,155.3296092,167.3149743,57.9,57.9,57.9
Y1Ba1.9La0.1Cu3O6.85,5,2.4,2.085603113,0.489897949,0.27977709,1.589026915,1.250471708,743.42,1000.310895,296.615154,342.3230597,1.538526557,0.915652826,71.69,109.0451362,50.28149162,49.19135674,1.354051962,0.786355221,170.6,114.8638132,88.936744,51.6693842,4.411557372,1.362699598,7.8044,5.295774319,2.352158045,2.070636931,1,1.042801556,70.35897547,35.25833116,1.445824393,1.372812532,122.90607,19.22418311,46.48233522,44.3079458,696.3138494,934.4176923,810.6,695.7684825,148.7373524,90.15912987,1.506997782,1.395818488,205,35.89105058,70.40624972,78.74601425,4617.8858,3007.423241,1043.153792,69.68499134,1.324548305,0.873230285,8958.571,2091.067031,2958.021492,3656.517869,52.69696748,86.82015877,127.05,75.57782101,1.374615052,1.079471848,12.878,3.009338521,4.489231275,5.650766595,89.605316,97.48498623,8.418911599,1.14204771,0.457810242,0.206232847,399.97342,93.3710449,155.3296092,167.100196,67.0,67.0,67.0
Y1Ba1.9La0.1Cu3O6.9,5,2.4,2.085271318,0.489897949,0.279285016,1.589026915,1.248310953,743.42,1001.523256,296.615154,342.2113601,1.538526557,0.9128084,71.69,109.1748062,50.28149162,49.1399209,1.354051962,0.784200336,170.6,114.6046512,88.936744,51.53112845,4.411557372,1.353149189,7.8044,5.276108527,2.352158045,2.070358384,1,1.046511628,70.35897547,35.15051421,1.445824393,1.373324654,122.90607,19.14967078,46.48233522,44.27750272,696.3138494,935.650714,810.6,698.1612403,148.7373524,89.93911164,1.506997782,1.395985687,205,35.75193798,70.40624972,78.70299568,4617.8858,2995.772101,1043.153792,68.64299117,1.324548305,0.873243974,8958.571,2082.956581,2958.021492,3654.201453,52.69696748,86.98706188,127.05,75.8372093,1.374615052,1.079915127,12.878,2.997674419,4.489231275,5.648609737,89.605316,97.10724047,8.418911599,1.125522779,0.457810242,0.206241999,399.97342,93.0090386,155.3296092,166.8859511,95.0,88.4,81.8
Y1Ba1.9La0.1Cu3O6.92,5,2.4,2.085139319,0.489897949,0.279088902,1.589026915,1.247447467,743.42,1002.005573,296.615154,342.1657177,1.538526557,0.911675626,71.69,109.2263932,50.28149162,49.11934789,1.354051962,0.783341375,170.6,114.501548,88.936744,51.47612577,4.411557372,1.34936836,7.8044,5.26828483,2.352158045,2.070247579,1,1.047987616,70.35897547,35.10771281,1.445824393,1.373527119,122.90607,19.12002732,46.48233522,44.26526558,696.3138494,936.1417028,810.6,699.1131579,148.7373524,89.85173053,1.506997782,1.396049856,205,35.69659443,70.40624972,78.6856376,4617.8858,2991.136895,1043.153792,68.23279472,1.324548305,0.873249446,8958.571,2079.729978,2958.021492,3653.269166,52.69696748,87.05355059,127.05,75.94040248,1.374615052,1.080092075,12.878,2.993034056,4.489231275,5.647732398,89.605316,96.9569608,8.418911599,1.119015298,0.457810242,0.206245658,399.97342,92.86502062,155.3296092,166.800403,93.0,90.0,87.0
Y1Ba1.9La0.1Cu3O6.96,5,2.4,2.084876543,0.489897949,0.278697893,1.589026915,1.245721932,743.42,1002.965741,296.615154,342.0728131,1.538526557,0.909418597,71.69,109.3290895,50.28149162,49.07820525,1.354051962,0.781628575,170.6,114.2962963,88.936744,51.36662971,4.411557372,1.341873128,7.8044,5.252709877,2.352158045,2.070027014,1,1.050925926,70.35897547,35.02266142,1.445824393,1.373927996,122.90607,19.06101489,46.48233522,44.24069095,696.3138494,937.1199014,810.6,701.008179,148.7373524,89.67803003,1.506997782,1.396173592,205,35.58641975,70.40624972,78.65066841,4617.8858,2981.909401,1043.153792,67.42348265,1.324548305,0.873260383,8958.571,2073.306648,2958.021492,3651.395,52.69696748,87.1860637,127.05,76.14583333,1.374615052,1.080445348,12.878,2.983796296,4.489231275,5.645953166,89.605316,96.65779296,8.418911599,1.106172381,0.457810242,0.206252972,399.97342,92.57831815,155.3296092,166.6295648,93.5,93.5,93.5
Y1Ba1.9La0.1Cu3O6.975,5,2.4,2.08477842,0.489897949,0.278551682,1.589026915,1.245075359,743.42,1003.324277,296.615154,342.0374239,1.538526557,0.908575128,71.69,109.3674374,50.28149162,49.06277819,1.354051962,0.780988033,170.6,114.2196532,88.936744,51.32574274,4.411557372,1.339085019,7.8044,5.246894027,2.352158045,2.069944658,1,1.052023121,70.35897547,34.9909552,1.445824393,1.374076938,122.90607,19.03897904,46.48233522,44.23144152,696.3138494,937.485433,810.6,701.7157996,148.7373524,89.6132546,1.506997782,1.396218421,205,35.54527938,70.40624972,78.63746918,4617.8858,2978.463759,1043.153792,67.12374471,1.324548305,0.873264483,8958.571,2070.90811,2958.021492,3650.688939,52.69696748,87.23559718,127.05,76.22254335,1.374615052,1.080577612,12.878,2.980346821,4.489231275,5.645277619,89.605316,96.54608058,8.418911599,1.101414589,0.457810242,0.206255713,399.97342,92.47126046,155.3296092,166.5655893,93.9,93.9,93.9
Y1Ba1.9La0.1Cu3O6.99,5,2.4,2.084680523,0.489897949,0.278405698,1.589026915,1.244429065,743.42,1003.681986,296.615154,342.0017382,1.538526557,0.907733244,71.69,109.4056967,50.28149162,49.04735205,1.354051962,0.780348448,170.6,114.1431871,88.936744,51.28495019,4.411557372,1.336309122,7.8044,5.241091609,2.352158045,2.069862496,1,1.053117783,70.35897547,34.95935082,1.445824393,1.374225129,122.90607,19.01699407,46.48233522,44.22217386,696.3138494,937.8502624,810.6,702.421786,148.7373524,89.5486754,1.506997782,1.396262399,205,35.50423403,70.40624972,78.62422379,4617.8858,2975.026075,1043.153792,66.82602691,1.324548305,0.873268581,8958.571,2068.515111,2958.021492,3649.981132,52.69696748,87.28504431,127.05,76.29907621,1.374615052,1.080709761,12.878,2.976905312,4.489231275,5.644597581,89.605316,96.43462619,8.418911599,1.096688179,0.457810242,0.206258454,399.97342,92.36445002,155.3296092,166.5016624,91.0,90.675,90.35
Y1Ba1.9La0.1Cu3O7,5,2.4,2.084615385,0.489897949,0.2783085,1.589026915,1.243998359,743.42,1003.92,296.615154,341.9777841,1.538526557,0.907172867,71.69,109.4311538,50.28149162,49.0370685,1.354051962,0.779922591,170.6,114.0923077,88.936744,51.25780746,4.411557372,1.334465272,7.8044,5.237230769,2.352158045,2.069807829,1,1.053846154,70.35897547,34.93833756,1.445824393,1.374323505,122.90607,19.00236562,46.48233522,44.21598537,696.3138494,938.093093,810.6,702.8915385,148.7373524,89.50573117,1.506997782,1.396291246,205,35.47692308,70.40624972,78.61536806,4617.8858,2972.738692,1043.153792,66.62866206,1.324548305,0.873271312,8958.571,2066.922846,2958.021492,3649.508297,52.69696748,87.3179612,127.05,76.35,1.374615052,1.080797796,12.878,2.974615385,4.489231275,5.644141744,89.605316,96.36046615,8.418911599,1.093554541,0.457810242,0.20626028,399.97342,92.29338,155.3296092,166.4590715,96.1,92.35,88.6
Y1Ba1.9La0.1Cu3O7.06,5,2.4,2.084226646,0.489897949,0.277727417,1.589026915,1.241416795,743.42,1005.340429,296.615154,341.8313494,1.538526557,0.903825308,71.69,109.5830781,50.28149162,48.97537792,1.354051962,0.777376363,170.6,113.7886677,88.936744,51.09582397,4.411557372,1.323514243,7.8044,5.214189893,2.352158045,2.069481612,1,1.058192956,70.35897547,34.81319616,1.445824393,1.374906809,122.90607,18.91506531,46.48233522,44.1786887,696.3138494,939.543575,810.6,705.6949464,148.7373524,89.24987473,1.506997782,1.396456462,205,35.31393568,70.40624972,78.56181262,4617.8858,2959.087959,1043.153792,65.46288031,1.324548305,0.87328769,8958.571,2057.420464,2958.021492,3646.655392,52.69696748,87.5146622,127.05,76.65390505,1.374615052,1.081324932,12.878,2.960949464,4.489231275,5.641365676,89.605316,95.91789087,8.418911599,1.075038775,0.457810242,0.206271234,399.97342,91.86924542,155.3296092,166.2039807,91.9,91.9,91.9
Y1Ba1.9Rb0.1Cu3O6.52,5,2.0,2.071884984,0.632455532,0.287562122,1.557113098,1.236659721,715.76,990.9618211,319.73926,344.637395,1.518815582,0.929709391,71.47,108.1545527,50.38040889,49.54121924,1.352095993,0.800455266,184.6,117.1853035,78.24921,52.18274904,3.571187433,1.417444398,6.9824,5.396680511,1.888175023,2.054425513,2,1.033546326,63.84635997,35.86096849,1.462440255,1.347055059,121.3276,20.15770927,39.36262318,43.92584622,656.3982565,923.8950484,910.3,680.6015974,158.1474884,91.89452592,1.495433919,1.407644137,217,36.27795527,80.15135682,79.81162431,3695.0858,3049.801684,790.099129,76.35106936,1.217054607,0.827211727,8958.571,2146.220681,3055.461166,3663.50553,52.46064868,85.67824615,127.05,73.82268371,1.276748979,1.051946298,12.878,3.121485623,5.032809061,5.670367821,98.605316,100.413203,11.35410425,1.276196544,0.6589016,0.226713928,399.97342,95.83280339,151.8959901,168.3893363,93.35,93.35,93.35
Y1Ba1.9Sc0.1Cu3O6.55,5,2.4,2.087649402,0.489897949,0.282784343,1.589026915,1.263491239,761.36,993.5486056,286.371581,342.0665585,1.546111192,0.936286546,65.71,108.0071713,54.1909808,49.85276138,1.265271476,0.788024687,168.4,116.374502,70.1468324,51.77345109,5.315545234,1.433716365,9.7444,5.494350598,2.352158045,2.072355649,1,1.019920319,56.14783302,35.60909113,1.428693431,1.326999625,121.3276,20.43232739,41.17079925,43.81116399,718.0056527,927.9825485,810.6,680.2968127,147.0200916,91.48566461,1.50711487,1.392382827,205,36.83665339,69.77850672,78.91088314,3985.6858,3054.092426,902.8564335,76.03144025,1.285651067,0.843607257,8958.571,2141.086857,2901.112013,3659.653272,43.78403661,85.16683733,127.05,74.21633466,1.379927376,1.120030717,15.778,3.015609562,5.419458039,5.739739223,90.205316,99.83857363,8.77589211,1.251531351,0.477618544,0.207747763,399.97342,95.60365745,155.0380634,168.3846521,88.95,88.95,88.95
Y1Ba1.9Sr0.1Cu3O6.89,5,2.2,2.077579519,0.4,0.267508761,1.594166699,1.235920544,745.0,1001.342824,295.552371,342.1522584,1.53933748,0.913654577,63.096,108.8155935,56.61322694,49.69633076,1.183052128,0.767610129,175.4,114.8425136,78.67965,51.16082358,4.627450897,1.357561641,8.1444,5.293217998,2.168943542,2.0639115,1,1.053529868,64.16471756,35.046478,1.46270841,1.35219715,121.3276,19.56239721,39.45087525,43.72389835,698.3352994,935.5099339,810.6,697.622886,152.2305959,90.06400037,1.504905418,1.400612032,205,35.59348332,72.68727537,78.92955796,3914.6858,2970.818139,880.2802937,68.39760307,1.273573595,0.839925822,8958.571,2084.573638,2928.943887,3644.175841,35.14367874,85.59802693,135.97,76.11885182,1.389069213,1.088496413,12.878,2.986811482,4.426353515,5.653393949,94.005316,97.35323012,10.263155,1.137504802,0.576258025,0.216916303,399.97342,93.08121519,153.3968732,166.8538283,89.0,89.0,89.0
Y1Ba1.9Sr0.1Cu3O7,5,2.2,2.076923077,0.4,0.266469355,1.594166699,1.231232689,745.0,1003.980769,295.552371,341.8962281,1.53933748,0.907449554,63.096,109.1006154,56.61322694,49.58172216,1.183052128,0.763042487,175.4,114.2769231,78.67965,50.86330385,4.627450897,1.33691978,8.1444,5.250307692,2.168943542,2.063362233,1,1.061538462,64.16471756,34.81471801,1.46270841,1.35334165,121.3276,19.39686923,39.45087525,43.65747808,698.3352994,938.1976914,810.6,702.8307692,152.2305959,89.5856832,1.504905418,1.400938906,205,35.29230769,72.68727537,78.83302855,3914.6858,2945.692538,880.2802937,66.19503631,1.273573595,0.839956273,8958.571,2066.922846,2928.943887,3638.904309,35.14367874,85.96798057,135.97,76.68053846,1.389069213,1.089463004,12.878,2.961538462,4.426353515,5.648556567,94.005316,96.52969692,10.263155,1.101917549,0.576258025,0.216936358,399.97342,92.29338,153.3968732,166.3854038,88.0,88.0,88.0
Y1Ba1Sr1Cu2.75Sn0.25O7.16,6,2.5,2.113981763,0.763762616,0.372805367,1.748970751,1.400540569,738.8666667,1010.220061,270.1495121,337.5512727,1.732683306,0.988372048,70.71333333,108.6857903,54.41507195,50.58988032,1.448971136,0.811346891,170.3333333,111.1458967,85.351375,48.08796003,4.957939116,1.292571608,7.953666667,5.073291793,2.40187391,2.089918957,2,1.012158055,71.09320989,33.84285963,1.665093063,1.689260104,121.3276,11.02386018,38.98122459,39.43844986,699.9698219,946.8477661,810.6,700.968541,151.0009304,88.03541763,1.699750652,1.654022118,205,27.54559271,67.31435376,74.94413313,4480.5715,2818.368666,1252.671065,61.70506365,1.512424166,1.088128812,8958.571,1871.562945,2958.05004,3581.834086,42.42717996,81.40013234,135.97,77.03419453,1.60222833,1.327617142,12.878,2.616677812,4.063135147,5.53912913,89.50443,90.19303289,14.03071728,1.065347759,0.880668394,0.360268093,399.97342,83.57216468,140.3927484,159.7648606,40.9,40.9,40.9
Y1Ba1Sr1Cu2.75Sn0.25O7.163,6,2.5,2.113955785,0.763762616,0.372766852,1.748970751,1.400381752,738.8666667,1010.289091,270.1495121,337.5437694,1.732683306,0.988181877,70.71333333,108.6934969,54.41507195,50.58669018,1.448971136,0.811205376,170.3333333,111.131505,85.351375,48.08064668,4.957939116,1.292052726,7.953666667,5.072186128,2.40187391,2.08989801,2,1.012383195,71.09320989,33.83708159,1.665093063,1.689261599,121.3276,11.02134772,38.98122459,39.43693012,699.9698219,946.9183362,810.6,701.1080529,151.0009304,88.02324871,1.699750652,1.654001852,205,27.53931475,67.31435376,74.94165441,4480.5715,2817.726653,1252.671065,61.65213255,1.512424166,1.088129634,8958.571,1871.136069,2958.05004,3581.678311,42.42717996,81.41052149,135.97,77.04911494,1.60222833,1.327641182,12.878,2.616030844,4.063135147,5.538981985,89.50443,90.17248291,14.03071728,1.064451967,0.880668394,0.360268656,399.97342,83.55311156,140.3927484,159.7524515,40.9,40.9,40.9
Y1Ba1Sr1Cu2.85Sn0.15O7.06,6,2.5,2.099540582,0.763762616,0.33556394,1.748970751,1.375948468,738.8666667,1008.182695,270.1495121,337.5602108,1.732683306,0.980468049,70.71333333,108.5118683,54.41507195,50.7061174,1.448971136,0.79549281,170.3333333,111.6294028,85.351375,47.91127213,4.957939116,1.316427641,7.953666667,5.157145482,2.40187391,2.079556442,2,1.035222052,71.09320989,33.87507421,1.665093063,1.654549487,121.3276,12.50379786,38.98122459,39.02596853,699.9698219,944.8463513,810.6,701.7041348,151.0009304,88.44522643,1.699750652,1.628328701,205,29.9770291,67.31435376,75.02575684,4480.5715,2852.571879,1252.671065,63.60905753,1.512424166,1.029040024,8958.571,1954.510816,2958.05004,3605.57656,42.42717996,81.11217826,135.97,76.53292496,1.60222833,1.286208501,12.878,2.778330781,4.063135147,5.585207521,89.50443,93.43320481,14.03071728,1.110981233,0.880668394,0.328023984,399.97342,87.27506472,140.3927484,162.4139872,63.8,63.8,63.8
Y1Ba1Sr1Cu2.85Sn0.15O7.062,6,2.5,2.099525341,0.763762616,0.33554051,1.748970751,1.375844568,738.8666667,1008.229383,270.1495121,337.5554511,1.732683306,0.980342488,70.71333333,108.5170724,54.41507195,50.70397928,1.448971136,0.795401746,170.3333333,111.6196601,85.351375,47.90638591,4.957939116,1.316068903,7.953666667,5.156389833,2.40187391,2.079544022,2,1.035369775,71.09320989,33.87118366,1.665093063,1.654552415,121.3276,12.50188333,38.98122459,39.02497821,699.9698219,944.8939672,810.6,701.7977492,151.0009304,88.43694996,1.699750652,1.628317551,205,29.97243914,67.31435376,75.02414375,4480.5715,2852.135324,1252.671065,63.57209904,1.512424166,1.029040576,8958.571,1954.211331,2958.05004,3605.473101,42.42717996,81.1191771,135.97,76.54302557,1.60222833,1.286224811,12.878,2.777905374,4.063135147,5.585113726,89.50443,93.41890277,14.03071728,1.110346426,0.880668394,0.328024352,399.97342,87.26169745,140.3927484,162.4056649,63.7,63.7,63.7
Y1Ba1Sr1Cu2.8Mo0.2O7.3,6,2.833333333,2.135338346,1.462494065,0.54541086,1.680767984,1.407036373,734.9666667,1013.194737,270.7323566,337.4027096,1.732070267,0.971712462,64.81333333,108.5511278,51.82303917,50.63209377,1.444155628,0.777671935,177.8333333,111.1578947,81.55970833,47.20069699,6.513812692,1.303523672,12.787,5.48124812,2.569796587,2.09625782,4,1.007518797,68.616508,33.3912324,1.670819735,1.660977441,121.3276,11.93509774,36.58483262,38.60934096,696.060979,949.8135444,810.6,710.4263158,157.9588232,87.83140374,1.705381177,1.6537088,205,27.66917293,66.57681445,75.33752044,4975.5715,2839.581331,1325.91699,59.65766335,1.478897855,1.091432186,10278.571,1885.531451,3574.397747,3657.509573,39.73336623,81.4278925,135.97,77.72330827,1.428533021,1.433977473,35.778,2.636045113,11.13983146,6.70787606,101.50443,91.5784988,15.84539998,1.043041611,0.981869391,0.388704023,399.97342,84.19593729,141.0319732,160.3942839,68.0,68.0,68.0
Y1Ba1Sr1Cu2.8Sn0.2O7.12,6,2.5,2.106707317,0.763762616,0.35469518,1.748970751,1.38874209,738.8666667,1009.43689,270.1495121,337.5328034,1.732683306,0.984177236,70.71333333,108.625,54.41507195,50.63722331,1.448971136,0.80351976,170.3333333,111.3384146,85.351375,47.97556235,4.957939116,1.302640224,7.953666667,5.111329268,2.40187391,2.084685076,2,1.024390244,71.09320989,33.83956088,1.665093063,1.673237456,121.3276,11.75204268,38.98122459,39.22862457,699.9698219,946.0868825,810.6,701.8012195,151.0009304,88.1983635,1.699750652,1.641810498,205,28.7347561,67.31435376,74.97701754,4480.5715,2833.245006,1252.671065,62.46594221,1.512424166,1.059869025,8958.571,1911.419628,2958.05004,3593.201796,42.42717996,81.29137415,135.97,76.83460366,1.60222833,1.307640465,12.878,2.68902439,4.063135147,5.56180552,89.50443,91.73698549,14.03071728,1.084764986,0.880668394,0.344329229,399.97342,85.35142915,140.3927484,161.0564767,49.8,49.8,49.8
Y1Ba1Sr1Cu2.8Sn0.2O7.122,6,2.5,2.106691053,0.763762616,0.354670594,1.748970751,1.388637098,738.8666667,1009.483173,270.1495121,337.5278969,1.732683306,0.984051147,70.71333333,108.6301631,54.41507195,50.63509103,1.448971136,0.803427035,170.3333333,111.3287609,85.351375,47.97068868,4.957939116,1.302288956,7.953666667,5.110584057,2.40187391,2.0846719,2,1.024538942,71.09320989,33.83569759,1.665093063,1.673239287,121.3276,11.75025149,38.98122459,39.22762105,699.9698219,946.1341537,810.6,701.8943911,151.0009304,88.19018543,1.699750652,1.641798058,205,28.73037647,67.31435376,74.97538067,4480.5715,2832.813393,1252.671065,62.42998636,1.512424166,1.059869574,8958.571,1911.12808,2958.05004,3593.098017,42.42717996,81.29832903,135.97,76.8446121,1.60222833,1.30765662,12.878,2.68861454,4.063135147,5.56170917,89.50443,91.72300737,14.03071728,1.084151937,0.880668394,0.344329601,399.97342,85.33841619,140.3927484,161.0481819,49.3,49.3,49.3
Y1Ba1Sr1Cu2.95Mo0.05O7.07,6,2.833333333,2.091813313,1.462494065,0.359569583,1.680767984,1.346521243,734.9666667,1008.608034,270.7323566,337.3839148,1.732070267,0.961027119,64.81333333,108.4873757,51.82303917,50.75168996,1.444155628,0.762404055,177.8333333,111.7528692,81.55970833,47.37775884,6.513812692,1.329256238,12.787,5.310982402,2.569796587,2.071706287,4,1.058913542,68.616508,33.66673697,1.670819735,1.599322901,121.3276,13.97572303,36.58483262,38.41264637,696.060979,945.3291646,810.6,707.6799541,157.9588232,88.49533494,1.705381177,1.599841976,205,32.00076511,66.57681445,75.14569973,4975.5715,2874.376666,1325.91699,63.6063455,1.478897855,0.969279879,10278.571,2021.568246,3574.397747,3642.030842,39.73336623,81.08531324,135.97,76.80221882,1.428533021,1.301162313,35.778,2.836684009,11.13983146,5.937048859,101.50443,96.18499775,15.84539998,1.126201187,0.981869391,0.30818792,399.97342,90.26871304,141.0319732,164.5485459,85.0,85.0,85.0
Y1Ba1Sr1Cu2.95Sn0.05O6.96,6,2.5,2.084876543,0.763762616,0.292213218,1.748970751,1.339705981,738.8666667,1006.113889,270.1495121,337.5567039,1.732683306,0.968208368,70.71333333,108.3352623,54.41507195,50.82326721,1.448971136,0.773345784,170.3333333,112.1203704,85.351375,47.73185756,4.957939116,1.341102403,7.953666667,5.24229321,2.40187391,2.069086587,2,1.058641975,71.09320989,33.90781731,1.665093063,1.604808307,121.3276,14.00657407,38.98122459,38.60178442,699.9698219,942.8183795,810.6,702.4510802,151.0009304,88.86331156,1.699750652,1.594817264,205,32.44598765,67.31435376,75.10536437,4480.5715,2887.30292,1252.671065,65.6025608,1.512424166,0.95543402,8958.571,2038.738747,2958.05004,3629.196677,42.42717996,80.82082277,135.97,76.10802469,1.60222833,1.237412334,12.878,2.954861111,4.063135147,5.630333458,89.50443,96.72337938,14.03071728,1.159319524,0.880668394,0.2932081,399.97342,91.03510827,140.3927484,164.9953969,73.9,73.80000000000001,73.7
Y1Ba1Sr1Cu2.975Sn0.025O6.91,6,2.5,2.081332301,0.763762616,0.280339658,1.748970751,1.328141823,738.8666667,1004.996204,270.1495121,337.608878,1.732683306,0.96530306,70.71333333,108.2244384,54.41507195,50.87960329,1.448971136,0.766897209,170.3333333,112.3687064,85.351375,47.74793215,4.957939116,1.352116799,7.953666667,5.273549187,2.40187391,2.066582973,2,1.06274206,71.09320989,33.96546945,1.665093063,1.587475853,121.3276,14.41375678,38.98122459,38.50580746,699.9698219,941.701887,810.6,701.4574748,151.0009304,89.07553501,1.699750652,1.584052675,205,33.13323005,67.31435376,75.14437689,4480.5715,2901.675011,1252.671065,66.60830749,1.512424166,0.932344217,8958.571,2063.991139,2958.05004,3636.365331,42.42717996,80.65867602,135.97,76.06158017,1.60222833,1.222589762,12.878,3.005228505,4.063135147,5.642554769,89.50443,97.74273182,14.03071728,1.180473209,0.880668394,0.283460258,399.97342,92.1623805,140.3927484,165.7349233,76.3,76.3,76.3
Y1Ba1Sr1Cu2.975Sn0.025O6.92,6,2.5,2.08126935,0.763762616,0.280240275,1.748970751,1.327648257,738.8666667,1005.234675,270.1495121,337.5869542,1.732683306,0.964688455,70.71333333,108.2509675,54.41507195,50.86884078,1.448971136,0.766472121,170.3333333,112.3188854,85.351375,47.72335898,4.957939116,1.350227303,7.953666667,5.269639319,2.40187391,2.066530591,2,1.063467492,71.09320989,33.94568499,1.665093063,1.587509676,121.3276,14.40260062,38.98122459,38.50102814,699.9698219,941.9442368,810.6,701.9308824,151.0009304,89.03291831,1.699750652,1.584016623,205,33.10758514,67.31435376,75.13661767,4480.5715,2899.430238,1252.671065,66.41053712,1.512424166,0.932347005,8958.571,2062.392517,2958.05004,3635.852519,42.42717996,80.69421335,135.97,76.1130031,1.60222833,1.222673546,12.878,3.002902477,4.063135147,5.642119919,89.50443,97.66710012,14.03071728,1.17701224,0.880668394,0.283462059,399.97342,92.09102681,140.3927484,165.6930578,77.0,77.0,77.0
